target,model,rmse,mae,r2,explained_variance,max_error,mape,pred_mean,pred_std,pred_min,pred_max,residual_mean,residual_std,train_time_seconds
energy,Lasso,0.24484574935295564,0.20592763948105683,-1.947288907899747e-08,0.0,0.6702626036111023,2.8242301175155737,0.6702829036110627,2.220446049250313e-16,0.6702829036110625,0.6702829036110625,3.416707170455869e-05,0.24484574696902864,2.6390066146850586
energy,Lasso_tuned,0.24484574935295564,0.20592763948105683,-1.947288907899747e-08,0.0,0.6702626036111023,2.8242301175155737,0.6702829036110627,2.220446049250313e-16,0.6702829036110625,0.6702829036110625,3.416707170455869e-05,0.24484574696902864,2.1225533485412598
energy,SGDRegressor,0.11284224578396376,0.08833012459506487,0.7875981414642883,0.7876698283350961,0.9304037922703646,2.170026863042161,0.6682440082749814,0.2159054640929463,-0.7789125787493529,1.2298650847904664,0.002073062407785582,0.11282320171765163,2.314277172088623
energy,SGDRegressor_tuned,0.11342045236960477,0.088770458769803,0.7854158594850988,0.7854193009964222,0.9322097574644592,2.2241813551924734,0.6698628497277946,0.21472103999969164,-0.7930207766081686,1.205513727451502,0.0004542209549724068,0.11341954284447565,137.55560111999512
energy,DecisionTree,0.14470777972859583,0.10448696733509151,0.650699963489927,0.6507423934249292,0.9929797709137347,2.8294682825911837,0.6687221879803377,0.24468081974665298,2.0199999198666774e-05,1.0,0.0015948827024292382,0.14469899053948268,354.88254404067993
energy,DecisionTree_tuned,0.24484574935295564,0.20592763948105683,-1.947288907899747e-08,0.0,0.6702626036111026,2.824230117515575,0.6702829036110627,0.0,0.6702829036110627,0.6702829036110627,3.4167071704337367e-05,0.24484574696902864,1.2599620819091797
energy,RandomForest,0.09943334041072159,0.07433022539638454,0.8350778720074118,0.8351432161431487,0.8659230001806282,2.405513994139848,0.6683378424664624,0.2198640224925997,0.012907000014092774,0.9936599922180176,0.0019792282163047037,0.09941364011493706,4790.486651420593
energy,RandomForest_tuned,0.12898332494346912,0.10499482186083574,0.7224878469836102,0.7224899302683279,0.9064116398826533,2.5835356805351353,0.6699636704114194,0.15756512317151886,0.17012950575417926,0.9664550425552104,0.0003534002713476106,0.12898284080342143,175.33477449417114
energy,ExtraTrees,0.09886791773748936,0.07313381204604655,0.8369481818525919,0.836998686596644,0.8863910005212529,2.363147031265303,0.6685770330068508,0.21853317528822408,0.002240000059828162,0.9988600128889084,0.0017400376759162837,0.09885260455159163,1006.1146757602692
energy,ExtraTrees_tuned,0.1025110549970425,0.07779404990076509,0.8247103487519105,0.824729315938055,0.897894247226611,2.3792992724475885,0.6692507348144257,0.21621361376953185,0.02631197792183481,0.9884268899605306,0.0010663358683414093,0.1025055087515913,442.42623949050903
energy,AdaBoost,0.16012861909312026,0.1373745498646469,0.572286667991575,0.607852609615315,0.7071812758474426,1.9846313172730996,0.6241417712617947,0.12076623133327048,0.21588533432466203,0.7913480760639029,0.04617529942097235,0.15332650252338356,1531.6043508052826
energy,AdaBoost_tuned,0.131249870382117,0.10431796459125137,0.7126490500952501,0.7126751638434901,0.8412069064142821,2.2528593606354574,0.6690658694286554,0.19466824376683986,0.2136110514400111,0.8956563297065748,0.001251201254111568,0.13124390641376163,7258.015533924103
energy,XGBoost,0.0984450384689742,0.07403337210416794,0.8383399844169617,0.8383430242538452,0.8717885613441467,2.3233773708343506,0.6698907017707825,0.22478143870830536,-0.03499835729598999,1.1179986000061035,0.0004264033923391253,0.09844411909580231,63.18782830238342
energy,XGBoost_tuned,0.09522449737908416,0.07160491496324539,0.8487440943717957,0.8487523794174194,0.8944177031517029,2.1440811157226562,0.6696123480796814,0.22239693999290466,1.7526792362332344e-05,1.0105754137039185,0.0007047634571790695,0.09522189944982529,411.6559157371521
energy,CatBoost,0.09575784544544633,0.07212124457666007,0.847045026715918,0.8470493570604595,0.872183588182225,2.1204007811431356,0.6698075594174915,0.22378949022490735,-0.05669901546986256,1.0648018922430968,0.0005095112652755848,0.09575648992431034,148.9714059829712
energy,CatBoost_tuned,0.0955958472425157,0.07177140924959953,0.8475621116868276,0.8475729213249114,0.8794181762229756,2.1252151634802936,0.6695120664916856,0.22441081480527503,-0.02272859897397228,1.0239823265830457,0.0008050041910813799,0.09559245774780947,652.4468014240265
energy,LightGBM,0.09824888537235597,0.07399014929130944,0.838983591711729,0.8389907729524072,0.8925589206860867,2.312809216132312,0.6696609370410511,0.22257381022531425,-0.004029553913899539,1.0155239226090182,0.0006561336417158351,0.09824669442558641,20.595499753952026
energy,LightGBM_tuned,0.09590255969305471,0.07225184497936298,0.8465823703272282,0.8465906340549322,0.8874175307433743,2.1440003695674426,0.6696132199552727,0.22352138166606036,-0.024476120926092117,1.0384020758664578,0.0007038507274942636,0.0958999767978769,46.636903524398804
energy,KNeighbors,0.1347409446894771,0.10374993830919266,0.6971594095230103,0.6974841952323914,0.8224189877510071,2.396406888961792,0.6747294664382935,0.20802219212055206,0.004550000187009573,0.993399977684021,-0.004412466660141945,0.13466867804527283,165.05936098098755
energy,KNeighbors_tuned,0.12453728578958405,0.0961089773417819,0.7412897334604568,0.7419919557587797,0.8313976043903072,2.3402546231259427,0.6768053550018857,0.19690367939414521,0.002240000059828162,0.9980000257492063,-0.00648828431911855,0.12436815395603015,3756.397854089737
energy,LinearSVR,0.11335385998701555,0.0879157045893285,0.7856677624522994,0.7856680090563812,0.9452955790398136,2.318646620008835,0.6701954821283825,0.22254222890469247,-0.7979556652982138,1.228116270766416,0.00012158855438455228,0.11335379477626398,311.49859142303467
energy,LinearSVR_tuned,0.11282257545809658,0.08895024515407811,0.7876721855351712,0.7879152256875627,0.9184975691260361,2.173917409242713,0.6664999878978475,0.21106130443602042,-0.7561186584223841,1.2186707080737098,0.0038170827849195333,0.11275798602321244,35.834951400756836
energy,MLPRegressor,0.10024881151186046,0.07595513719013865,0.8323616660707863,0.8323766299534399,0.885571225734813,1.7701616524588195,0.669369929519876,0.22419628704734684,-0.245443842410633,1.1258778727295997,0.0009471411628910639,0.10024433716254544,69.20012521743774
energy,MLPRegressor_tuned,0.10052768904641304,0.07591584054112764,0.8314276781027529,0.8314332823291838,0.8470364329196269,1.9961696970114862,0.6708967000773723,0.22492856757305543,-0.07147025292566009,1.067367243575884,-0.0005796293946053346,0.10052601799920866,173.83708953857422
danceability,Mean,0.17113220393442538,0.1392965401201254,-0.00029042563476444627,0.0,0.4712805487215519,0.3523584147675711,0.5260805487632751,0.0,0.5260805487632751,0.5260805487632751,0.0029159908784057056,0.17110735875657368,0.0003886222839355469
danceability,LinearRegression,0.13072042747832266,0.10457132858011296,0.4163539591824392,0.41635581356331064,0.5753833327506174,0.2541568902383821,0.5287635330770344,0.1126635532801654,0.13289000552619556,0.8803813783770489,0.00023300656464652183,0.1307202198133718,8.40696120262146
danceability,Ridge,0.130748190940167,0.10459110283867541,0.41610601391987523,0.4161080051252434,0.5754422317210628,0.2542080080056684,0.5287550899168952,0.11264005534310777,0.13334082529033214,0.8770187307350099,0.00024144972478563163,0.13074796800010607,1.2707839012145996
danceability,Ridge_tuned,0.13074877309973162,0.10459067905018442,0.416100814303375,0.41610275253549367,0.5755230245881429,0.25420266250595414,0.528758323283723,0.11266091222138833,0.13323113325551705,0.8773959522323194,0.0002382163579578249,0.13074855609165215,1.2448465824127197
danceability,Lasso,0.1711322041926589,0.13929654055659318,-0.0002904286535827527,0.0,0.471280533566513,0.35235840544668345,0.5260805336082361,1.1102230246251565e-16,0.5260805336082363,0.5260805336082363,0.0029160060334445966,0.17110735875657368,1.6838598251342773
danceability,Lasso_tuned,0.1711322041926589,0.13929654055659318,-0.0002904286535827527,0.0,0.471280533566513,0.35235840544668345,0.5260805336082361,1.1102230246251565e-16,0.5260805336082363,0.5260805336082363,0.0029160060334445966,0.17110735875657368,1.6814000606536865
danceability,SGDRegressor,0.13126906390497597,0.10497295242762505,0.4114445284612446,0.4115153984866339,0.5816053595637343,0.25442273325747733,0.527556083692219,0.1131694327201144,0.1379235291606984,0.8747743501002132,0.0014404559494619266,0.1312611603832083,2.280336618423462
danceability,SGDRegressor_tuned,0.13207188707011105,0.10579096894175039,0.40422346902049255,0.40424578088307994,0.5796512311145054,0.25788393943488447,0.528188306600454,0.10791509516212291,0.10892384325121524,0.8664675072222988,0.0008082330412268376,0.13206941399737956,135.6400499343872
danceability,DecisionTree,0.16068216176213887,0.12233567005108915,0.11814342581597193,0.11814461532980736,0.7410000115633011,0.27992661355946535,0.5291831576011227,0.1720969399480058,0.05829999968409538,0.9800000190734863,-0.00018661795944187814,0.16068205339206795,346.2510871887207
danceability,DecisionTree_tuned,0.1711322041926589,0.13929654055659318,-0.0002904286535827527,0.0,0.471280533566513,0.35235840544668345,0.5260805336082361,1.1102230246251565e-16,0.5260805336082363,0.5260805336082363,0.0029160060334445966,0.17110735875657368,1.2232246398925781
danceability,RandomForest,0.11117372925550735,0.08691491875519483,0.5778498255250861,0.5778582381294913,0.5334999752044678,0.2096220109363773,0.5294928278093863,0.12351683767690334,0.10058599904179573,0.9072600054740906,-0.0004962881677054474,0.11117262151551274,4618.245058059692
danceability,RandomForest_tuned,0.12652428149519357,0.10173599244616369,0.4532228154032938,0.4532242142035515,0.5793737560053642,0.25280423703514265,0.5287941694517321,0.08878273756155804,0.2330176593943916,0.803891497357482,0.00020237018994884366,0.12652411965384783,170.49715423583984
danceability,ExtraTrees,0.11044321717106746,0.0852181216023968,0.583379416354715,0.5833796054226986,0.5487899728119373,0.20728558820706183,0.5289221388282607,0.12120769660124872,0.062199998646974564,0.9599999785423279,7.440081342007578e-05,0.11044319211076133,996.8097310066223
danceability,ExtraTrees_tuned,0.11524025034405218,0.09157516766044144,0.5464021252170566,0.5464101631965124,0.5702527247798779,0.22265955308861363,0.5294816517709356,0.11460051092645665,0.1770177627439579,0.8373283994619382,-0.00048511212925477843,0.11523922928231456,459.17553091049194
danceability,AdaBoost,0.1305610216985079,0.10627106564290528,0.4177765344875748,0.42090801049855686,0.4826326391407283,0.2585622622741152,0.5194214415440622,0.0799778123295164,0.2959243091871697,0.6880960185876219,0.009575098097618666,0.13020943853415246,1523.949072599411
danceability,AdaBoost_tuned,0.13766858039759897,0.11134141236167125,0.3526602239813784,0.3536038330483894,0.5398177266280367,0.2724658249903756,0.5237404260764607,0.08778153570029994,0.3286537238090681,0.6735982568199825,0.0052561135652201205,0.13756820598844663,7204.301355838776
danceability,XGBoost,0.11105775208996388,0.08751856535673141,0.5787301063537598,0.5788049697875977,0.5655270218849182,0.2080083042383194,0.5304770469665527,0.13297666609287262,0.003979884088039398,0.9873511791229248,-0.0014804931124672294,0.1110478863120079,64.70768690109253
danceability,XGBoost_tuned,0.106966257549962,0.08421698957681656,0.6091984510421753,0.6092352271080017,0.5293662548065186,0.20110316574573517,0.530034065246582,0.12978911399841309,0.08132066577672958,0.9244036078453064,-0.0010375592391937971,0.10696122795343399,478.8034543991089
danceability,CatBoost,0.10825083654220584,0.08540036533967857,0.599755707691077,0.5998111581356225,0.5244942294121787,0.20328174880349895,0.5302706915341627,0.13141135113009794,0.04939689044910839,0.9447796652195665,-0.0012741518924818396,0.10824333766584553,153.35392713546753
danceability,CatBoost_tuned,0.10801238180056788,0.08514109807123242,0.6015170803449617,0.6015901074378756,0.5303154045546742,0.203153892114201,0.5304587528200776,0.13150536524541986,0.08177970072825347,0.9061982997517279,-0.0014622131783967528,0.10800248402167688,670.2211847305298
danceability,LightGBM,0.1121134945165707,0.08876771467404378,0.5706826855557947,0.5707554515016402,0.5483868935730594,0.21285589904696506,0.5304561360195126,0.12680357661487265,0.10415107193302596,0.8868567225719916,-0.0014595963778316929,0.11210399293125534,20.7655189037323
danceability,LightGBM_tuned,0.10800528386680726,0.08510896065736237,0.601569450497129,0.601632424265925,0.5415145254590448,0.2027837804164545,0.5303543794289315,0.1315487683396293,0.05928600626690358,0.9486307220657293,-0.0013578397872506247,0.1079967481652192,55.74991965293884
danceability,KNeighbors,0.1328246026976086,0.10480304062366486,0.39741307497024536,0.39867711067199707,0.5952000021934509,0.25269123911857605,0.5350797772407532,0.12852364778518677,0.12906000018119812,0.9340000152587891,-0.006083272397518158,0.13268521428108215,166.45006775856018
danceability,KNeighbors_tuned,0.12363504212738871,0.09660563067974776,0.4779095042265066,0.47916544222136903,0.6077944250899504,0.23763983114440965,0.5350604502013422,0.11647658781268527,0.06219999864697598,0.954806182477658,-0.006063910559661437,0.12348624470185175,3724.740214109421
danceability,LinearSVR,0.1318427889222486,0.10479405225446362,0.4062886006798856,0.4091522300657977,0.6097638984401041,0.2585159839870865,0.538152988892641,0.11737600527378717,0.14440221959498745,0.8934711893577164,-0.00915644925096003,0.13152444802359442,282.65429162979126
danceability,LinearSVR_tuned,0.13080167769593828,0.10484824680860849,0.41562819494975833,0.41580979669337226,0.5644405294098096,0.2542465751523001,0.5266907021595665,0.11043807196250716,0.1461037708994828,0.8657750889527215,0.0023058374821144467,0.13078135188771445,39.10390615463257
danceability,MLPRegressor,0.11301500183593303,0.08905237087931661,0.5637506249215387,0.5638395758498047,0.56574918285405,0.21114717136880892,0.5306103181589344,0.13664970221710487,-0.013948262410427847,1.0021229214383838,-0.0016137785172536147,0.11300347941047303,68.32327127456665
danceability,MLPRegressor_tuned,0.11284920108972464,0.08896659368231717,0.5650297013957997,0.5653582500381236,0.5648993383933609,0.20926070981615685,0.5258950629196615,0.13518777615401636,0.00654257298027297,0.977426162871943,0.003101476722019374,0.11280657351737922,134.05214190483093
popularity,Mean,1.4902484939247866,1.3342531593661628,-0.0006680679893200647,0.0,2.3984479904174805,2665639412068709.5,2.123340606689453,0.0,2.123340606689453,2.123340606689453,-0.038505609517017,1.4897509495485537,0.0011484622955322266
popularity,LinearRegression,1.452437564577191,1.2831504888391163,0.049466114995428856,0.05015648135025785,3.6684865857780573,2592014266612923.0,2.1239779405689245,0.34423330369971666,0.686503314616945,3.6684865857780573,-0.03914294339648864,1.451910020964516,8.38807201385498
popularity,Ridge,1.4524135810949934,1.2831878991976893,0.04949750625773952,0.05018647580642388,3.6676162761173865,2592137279436140.5,2.1239383219032093,0.3435518864902632,0.6605954541349741,3.6676162761173865,-0.03910332473077322,1.4518870963488113,1.3022663593292236
popularity,Ridge_tuned,1.452434103034275,1.2831606222017589,0.049470645737397456,0.050159894802436655,3.6673630970723554,2592105105935520.0,2.123946253248262,0.3439350651130899,0.6595262846446444,3.6673630970723554,-0.03911125607582551,1.4519074120980133,1.2649707794189453
popularity,Lasso,1.4902484939624758,1.334253159117993,-0.0006680680399349104,0.0,2.398447988958829,2665639413899899.0,2.1233406081481045,0.0,2.1233406081481045,2.1233406081481045,-0.038505610975668486,1.4897509495485537,1.6759350299835205
popularity,Lasso_tuned,1.4902484939624758,1.334253159117993,-0.0006680680399349104,0.0,2.398447988958829,2665639413899899.0,2.1233406081481045,0.0,2.1233406081481045,2.1233406081481045,-0.038505610975668486,1.4897509495485537,1.66123366355896
popularity,SGDRegressor,1.454609629001365,1.2824687420541012,0.0466210156032868,0.04864060995144537,3.6714595112740653,2630494794451196.0,2.1517842514967365,0.3182260502744029,0.7577218605940965,3.6714595112740653,-0.06694925432430039,1.453068123017262,3.3522424697875977
popularity,SGDRegressor_tuned,1.4534412060109012,1.287846989592673,0.048152014035672486,0.04878364465360152,3.58136982808891,2594804808647144.5,2.1222758090830807,0.3114805487133462,0.669319790725905,3.58136982808891,-0.03744081191064464,1.4529588861815377,142.43995237350464
popularity,DecisionTree,2.032307680717015,1.5616276366981092,-0.8610222914400409,-0.8605640676503725,4.477336883544922,2552917380664702.5,2.116724847967923,1.4870213037340685,0.0,4.510859489440918,-0.03188985079548641,2.032057466342332,407.294180393219
popularity,DecisionTree_tuned,1.484635198787235,1.325472028537852,0.006856135398370045,0.007583269533297798,2.5044136897929894,2660089994111055.0,2.1250067643810415,0.15072359126750934,1.9953960521808876,2.3844957734838013,-0.040171767208605574,1.4840916085597111,3.2687315940856934
popularity,RandomForest,1.4691263256786058,1.276515551855361,0.027497021146363876,0.027848695784664423,4.269407868385315,2556731269503271.0,2.1127722820050097,0.4637956977837171,0.0,4.1265596929050625,-0.027937284832573305,1.4688606703558047,5769.778347015381
popularity,RandomForest_tuned,1.4559060702033664,1.2931478706645199,0.04492083354357257,0.04575499830290297,3.3619036044108874,2622717957196237.0,2.1278618508987144,0.24768143878390625,0.4763113074821092,3.1791376307914403,-0.04302685372627839,1.4552701381920221,191.41693711280823
popularity,ExtraTrees,1.49683742285325,1.2815586691862102,-0.00953626220109638,-0.008979687960358307,4.35206934928894,2570969443380164.5,2.119980941938345,0.5368940723539762,0.0,4.382026672363281,-0.03514594476590908,1.49642475020312,1067.4310250282288
popularity,ExtraTrees_tuned,1.4399262547965517,1.271242544188725,0.0657713985543108,0.06657743002854366,3.382849361346818,2583058714952668.0,2.1271300596890197,0.3286253257496098,0.5120490150531793,3.6701314586684672,-0.04229506251658326,1.4393049527251485,536.4559588432312
popularity,AdaBoost,1.461558437349869,1.3029457145828145,0.03749049497790202,0.03753752561967327,3.2576283901695193,2577381702289306.0,2.095051543847591,0.263168988781895,0.8367162257667602,2.642683559315178,-0.010216546675155095,1.461522729198087,197.25223016738892
popularity,AdaBoost_tuned,1.4618450518812929,1.3219273550507735,0.03711295788739066,0.03897645769724256,2.662022353711398,2492064946532283.5,2.0205250212033774,0.20567901094702193,1.7457283186448,2.5237146732088664,0.06430997596905859,1.460429793828063,7350.626910686493
popularity,XGBoost,1.4430480538692247,1.257085919380188,0.06171613931655884,0.06260812282562256,4.1478190422058105,2550268633808896.0,2.129328489303589,0.46089962124824524,-0.34826651215553284,4.21335506439209,-0.04449371621012688,1.4423619508743286,62.02393078804016
popularity,XGBoost_tuned,1.4345525295123982,1.257108211517334,0.0727313756942749,0.07367879152297974,3.8537800312042236,2562190389280768.0,2.130689859390259,0.3967750668525696,0.1224982813000679,4.091739177703857,-0.045854825526475906,1.4338195323944092,196.67675757408142
popularity,CatBoost,1.4302594275610743,1.2502166478850587,0.07827302761967925,0.07913608973164465,4.100247626655768,2547580693090593.5,2.1286007795737674,0.42502043070193285,-0.4886109544255861,4.005272825622297,-0.04376578240133087,1.4295896566561088,153.3329050540924
popularity,CatBoost_tuned,1.4303090104454688,1.2520913627279944,0.07820911938987285,0.07913889683801345,3.6977826728197423,2555753334233007.0,2.1302608589368353,0.4089503021227958,0.09889989919926867,3.927145986662886,-0.045425861764399174,1.4295874777167217,491.2062134742737
popularity,LightGBM,1.4331024274234487,1.2596642659748045,0.07460505798298234,0.07539677982950921,3.7267429527915192,2561090818450607.5,2.1267529423523412,0.3767435306388428,0.027530889004708035,3.8997578664623482,-0.04191794517990477,1.4324892506957514,19.72142219543457
popularity,LightGBM_tuned,1.431278934032321,1.2544424030241903,0.07695852269539427,0.0778652539955701,3.7117335551893613,2558501894041294.5,2.129694346996963,0.39870023839114793,-0.09118567519533748,4.134421689480267,-0.04485934982452636,1.4305757672133335,42.32637643814087
popularity,KNeighbors,1.5796488590212088,1.3229680061340332,-0.12432980537414551,-0.12179863452911377,4.406719207763672,2601875887095808.0,2.1597869396209717,0.750231921672821,0.0,4.255007743835449,-0.07495185732841492,1.5778696537017822,166.19944381713867
popularity,KNeighbors_tuned,1.5159499279601432,1.2934049459446761,-0.03548156549996895,-0.034061530408683094,4.343805313110352,2604959318831549.0,2.1409738080460996,0.5651369033614836,0.0,4.382026672363281,-0.05613881087366369,1.5149101022819984,3636.7540526390076
popularity,LinearSVR,1.5639946813683048,1.2265650848788217,-0.10215633653201417,0.03371966187873865,4.474827220549837,3222082485526490.0,2.6339774826558626,0.4879489399176658,0.06453464716885904,4.474827220549837,-0.5491424854834261,1.4644186197892426,208.57657742500305
